Sentences,BIO tags,Animated_NP
"Ja , ich kenne die dienstrechtliche und beamtenrechtliche Argumentation : die besondere Treuepflicht des Dienstherrn gegenüber Berufssoldatinnen und ‑soldaten , die ja Beamtinnen und Beamten in wesentlichen Teilen gleichstellt sind ; das kenne ich alles","['O', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'I', 'B', 'I', 'O', 'B', 'O', 'B', 'O', 'B', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'O', 'B', 'B']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
"– Aber machen wir uns doch mal ehrlich : Wenn jemand die Uniform anzieht , dann ist sie oder er Soldatin oder Soldat","['O', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'B', 'O', 'B']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1]"
"Im Einsatz , auf dem Gefechtsfeld ist diese Person Soldatin oder Soldat","['O', 'B', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'B']","[0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1]"
"Da fragt kein Vorgesetzter , da fragt auch kein Feind und auch kein Risiko danach , ob die Person Soldatin oder Soldat auf Zeit ist oder Berufssoldatin oder ‑soldat","['O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'B', 'I', 'B', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'O', 'B']","[0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1]"
"Deswegen hätte man hier zu einer Gleichsetzung kommen müssen , meine Damen und Herren","['O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'B']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1]"
Der Umgang der Bundeswehr in Bezug auf die Diskriminierung von Menschen hinsichtlich ihrer sexuellen oder geschlechtlichen Identität ist ein dunkles Kapitel in der Geschichte unserer Truppe,"['B', 'I', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'B', 'I']","[0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
"Es ist gut und richtig , dass wir heute einen entscheidenden Schritt , was die Rehabilitierung betrifft , gehen","['B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'B', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Deswegen werden wir nicht nur den Änderungsanträgen der FDP zustimmen – vielen Dank an die Serviceopposition , dass ihr die Anträge aufgeschrieben habt , die wir sonst auch hätten einbringen können – , sondern auch dem Gesetzentwurf","['O', 'O', 'B', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I']","[0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Aber es ist angesprochen worden : Wir hatten eine gute – ich finde , eine sehr lehrreiche – öffentliche Anhörung","['O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I']","[0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
"Es ist äußerst bedauerlich , dass sich diese Anhörung nicht in Änderungen dieses Gesetzentwurfes niederschlägt , meine Damen und Herren","['B', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
Da geht es nicht nur um die Frage des Stichtags,"['O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Diskriminierung endet doch nicht einfach durch die Rücknahme eines Erlasses,"['B', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Ehrlich gesagt : Schön wär ’s,"['O', 'O', 'O', 'O', 'O', 'B']","[0, 0, 0, 0, 0, 0]"
"In so einem Land würde ich gerne leben , wo wir einfach durch eine Erlasslage Diskriminierung beenden können","['O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'B', 'O', 'O']","[0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Und wir müssen auch Härtefälle betrachten,"['O', 'B', 'O', 'B', 'I', 'O']","[0, 1, 0, 0, 0, 0]"
Die 3   000 Euro Entschädigung sind ein Symbol ; in vielen Fällen kann man das auch verstehen,"['B', 'I', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'B', 'B', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
Aber wir haben es auch mit Härtefällen zu tun,"['O', 'B', 'O', 'B', 'O', 'O', 'B', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0]"
"Deswegen bräuchten wir an der Stelle auch eine Härtefallkommission , meine sehr geehrten Damen und Herren","['O', 'O', 'B', 'O', 'B', 'I', 'B', 'I', 'I', 'O', 'B', 'I', 'I', 'I', 'O', 'B']","[0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]"
"Wir sollten über eine Kollektiventschädigung nachdenken , auch im Gedenken an all die Soldatinnen und Soldaten , die heute vielleicht nicht mehr leben und die diskriminiert worden sind","['B', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Lassen Sie mich noch einen allerletzten Punkt nennen,"['O', 'B', 'B', 'O', 'B', 'I', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0]"
"Auch Mischurteile , also Disziplinarverfahren , wo man ein Sammelsurium von Vorkommnissen zusammengefasst hat , werden von diesem Gesetzentwurf nicht erfasst","['B', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Das ist , ehrlich gesagt , bedauerlich","['B', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]"
"Deswegen ist dieser Gesetzentwurf ein wichtiger Schritt , ein entscheidender Schritt ; aber er kann kein Schlusspunkt sein in der Aufarbeitung dieses Kapitels unserer Streitkräfte","['O', 'O', 'B', 'I', 'B', 'I', 'I', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'B', 'I', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1]"
Herzlichen Dank,"['B', 'I']","[0, 0]"
"Vielen Dank , Dr. Tobias Lindner","['O', 'O', 'O', 'B', 'I', 'I']","[0, 0, 0, 1, 1, 1]"
– Nächste Rednerin : für die Fraktion der CDU/CSU Kerstin Vieregge,"['B', 'I', 'I', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'I']","[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1]"
Herr Präsident,"['B', 'I']","[1, 1]"
Liebe Kolleginnen und Kollegen,"['B', 'O', 'O', 'B']","[0, 0, 0, 1]"
"Wenn ihr es heute nicht macht , wird es für eure Kinder und Enkelkinder doppelt oder dreifach teuer","['O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0]"
"Wenn wir heute nicht handeln , dann haben wir Hunger und Dürre","['O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'B']","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
Welchen Preis sind wir bereit für unser Überleben zu zahlen,"['B', 'I', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'O']","[0, 0, 0, 1, 0, 0, 0, 0, 0, 0]"
"– Das , was klingt , als habe es Greta Thunberg vielleicht im letzten Jahr oder gerade neulich gesagt , war die deutsche Bundeskanzlerin 1997 als Umweltministerin","['O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'B']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1]"
Sie hat auch gesagt : Der Kampf gegen den Klimawandel ist eine Frage des Überlebens,"['B', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"– Jetzt , fast 25 Jahre später , müssen wir sagen : Sie hat versagt","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0]"
"Sie hat gewusst , was auf uns zukommt , aber sie hat nicht entsprechend gehandelt","['B', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Und genau das ist das Problem , mit dem wir gerade konfrontiert sind","['O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'B', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]"
Ich zeige Ihnen einmal ihr Buch „ Der Preis des Überlebens “,"['B', 'O', 'B', 'O', 'B', 'I', 'I', 'I', 'I', 'B', 'I', 'O']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Als Wissenschaftlerin hat sie es gewusst ; als Umweltministerin , als Politikerin hat sie nicht danach gehandelt , sondern zugelassen , dass beispielsweise die Deutsche Bahn in eine Aktiengesellschaft umgewandelt worden ist","['O', 'B', 'O', 'B', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0]"
"Sie hat zugelassen , dass 6   000 Schienenkilometer abgebaut worden sind , dass ganze ländliche Regionen vom öffentlichen Nahverkehr abgekoppelt worden sind","['B', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Sie hat zugelassen , dass das Erneuerbare-Energien-Gesetz immer weiter ausgehöhlt worden ist , dass immer mehr Ausnahmen für große Konzerne beschlossen worden sind und das Ganze dann auf die Verbraucherinnen und Verbraucher abgewälzt worden ist","['B', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0]"
"Wir müssen ganz klar sagen : Eine Politikerin , die derart versagt , gehört abgelöst","['B', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O']","[1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
"Deswegen bin ich froh , dass Bundestagswahlen anstehen und wir die Chance auf einen echten Politikwechsel haben","['O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'B', 'I', 'O', 'B', 'I', 'I', 'O']","[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]"
Dieser echte Politikwechsel wird nur ohne die Union gelingen,"['B', 'I', 'I', 'O', 'O', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 1, 1, 0]"
"Wir haben über den CO2-Preis gesprochen , auch in den letzten Wochen","['B', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'I']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Dieser CO2-Preis ist zum einen klimapolitisch unwirksam und zum anderen krass ungerecht,"['B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Ich darf das an einem Beispiel sehr deutlich machen : Er ist ungerecht für Einkommensschwache ; denn bei diesem CO2-Preis erfolgt die Entlastung über die sogenannte Pendlerpauschale , und die Pendlerpauschale ist anrechenbar bei der Lohnsteuer","['B', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Das heißt , diejenigen , die viel haben , bekommen auch viel zurück bei diesem CO2-Preis , und diejenigen , die wenig oder gar nichts haben , die gar keine Steuern zahlen können , werden zusätzlich belastet durch diesen CO2-Preis","['B', 'O', 'O', 'B', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'B', 'B', 'O', 'B', 'I', 'O', 'O', 'B', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Das ist die bahnbrechende Ungerechtigkeit , vor der wir stehen","['B', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'B', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0]"
Deswegen sagen wir : Wir wollen diesen ungerechten CO2-Preis nicht,"['O', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'I', 'O']","[0, 0, 1, 0, 1, 0, 0, 0, 0, 0]"
"Liebe Grüne , auf einen Punkt will ich noch zu sprechen kommen ; denn da war leider auch von eurer Seite ein Stück Heuchelei dabei","['B', 'B', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'O']","[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Hier im Deutschen Bundestag hat Annalena Baerbock Herrn Dobrindt von der CSU das Angebot gemacht , diesen ungerechten CO2-Preis noch zu erhöhen","['O', 'O', 'B', 'I', 'O', 'B', 'I', 'B', 'I', 'O', 'B', 'I', 'B', 'I', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O']","[0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Da war keine Rede von einem Energiegeld , da war keine Rede von einem sozialen Ausgleich","['O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Ja meint ihr wirklich , ihr könnt gemeinsam mit der CSU eine gerechte Klimapolitik machen","['O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]"
"Eine gerechte Klimapolitik geht doch nur , wenn wir eine Alternative jenseits von der CSU entwickeln","['B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]"
Ihr müsst euch auch entscheiden,"['B', 'O', 'B', 'O', 'O']","[0, 0, 0, 0, 0]"
"Und dann steht hier Frau Weisgerber und sagt , mehr gerechte Klimapolitik zu machen , wäre doch unrealistisch","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Ich darf Ihnen sagen , was unrealistisch ist","['B', 'O', 'B', 'O', 'O', 'B', 'O', 'O']","[1, 0, 0, 0, 0, 0, 0, 0]"
"Unrealistisch ist , so weiterzumachen wie bisher","['O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]"
"Unrealistisch ist , unsere Lebensgrundlagen weiter zu zerstören","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0]"
"Realistisch ist , die Zukunft der Menschheit zu sichern","['O', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 1, 1, 0, 0]"
"Realistisch ist , das Pariser Klimaabkommen einzuhalten","['O', 'O', 'O', 'B', 'I', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0]"
"Realistisch ist , den Kohleausstieg auf 2030 vorzuziehen und gleichzeitig die Beschäftigten zu schützen , gleichzeitig mit den Gewerkschaften zusammenzuarbeiten","['O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0]"
Es geht doch nur sozial gerecht,"['O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
"Es geht doch nur , wenn wir die Bevölkerung mitnehmen","['O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 1, 1, 0]"
"Es geht doch nur mit einer klaren Klimapolitik , aus der sich niemand herauskaufen kann , die verständlich und für alle in dieser Gesellschaft sozial gerecht ist","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'B', 'B', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0]"
Vielen Dank,"['O', 'O']","[0, 0]"
"Nächste Rednerin ist die Kollegin Sylvia Kotting-Uhl , Bündnis 90 / Die Grünen","['B', 'I', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'O', 'O', 'B', 'I']","[1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1]"
Sehr geehrte Frau Präsidentin,"['B', 'I', 'I', 'I']","[1, 1, 1, 1]"
Sehr geehrte Damen und Herren,"['B', 'I', 'I', 'O', 'B']","[1, 1, 1, 0, 1]"
Im Vergleich zu den bisherigen Tagesordnungspunkten heute – Migration und Änderung des Infektionsschutzgesetzes – klingt dieses Thema erst einmal recht fade und scheint von wenig Brisanz zu sein,"['O', 'B', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'O', 'B', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
Aber ich muss sagen : Für die betroffenen Landwirte hat dieses Thema eine hohe Brisanz,"['O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'B', 'I', 'I']","[0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0]"
"Die Landwirte erhalten natürlich auch Subventionen aus der EU ; aber ich denke , keine andere Branche hier in Deutschland ist vom Verordnungswahn der EU so geprägt wie unsere Landwirte","['B', 'I', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","[1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
Die neue Regelung trägt dazu bei,"['B', 'I', 'I', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]"
Mit dieser Neuregelung wird das Optionsrecht der Landwirte zur Durchschnittsbesteuerung nochmals erheblich eingeschränkt,"['O', 'B', 'I', 'O', 'B', 'I', 'B', 'I', 'O', 'B', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0]"
"Es wurde ja schon erläutert , dass Anfang des Jahres die Umsatzgrenze auf 600   000 Euro reduziert wurde","['B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'B', 'I', 'O', 'B', 'I', 'I', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Was ich neben den 95 Millionen Euro an Mehrausgaben für Steuern durch die Landwirte insbesondere bemängele – das ist auch schon angesprochen worden – , ist , dass diese Regelung erst am 4. Oktober 2021 den Verbänden vorgelegt wurde","['B', 'B', 'O', 'B', 'I', 'I', 'I', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0]"
Am 1. Januar 2022 soll diese schon in Kraft treten,"['O', 'B', 'I', 'O', 'O', 'B', 'O', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Das heißt also , die Verbände hatten überhaupt nicht die Möglichkeit , ihre Landwirte zu informieren und über Gestaltungsvorschläge zu unterrichten","['B', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'O']","[0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0]"
"Dass da Beratungsbedarf vorhanden ist , das will ich Ihnen auch gerne erläutern – da sind wir jetzt in der Praxis – : Jeder Landwirt muss bis zum 10. Januar eines Jahres erklären , ob er zur Regelbesteuerung oder zur Durchschnittsbesteuerung optiert","['O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Da muss er Entscheidungen treffen hinsichtlich seiner Investitionen , die er in den nächsten zwei Jahren plant , vor dem Hintergrund der Investitionen , die er in den letzten fünf Jahren vorgenommen hat","['O', 'O', 'B', 'B', 'O', 'O', 'B', 'I', 'O', 'B', 'B', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'B', 'B', 'O', 'B', 'I', 'I', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
"Wenn er nämlich zur Durchschnittbesteuerung optiert , hat er keinen Anspruch mehr auf Vorsteuererstattung für diese Wirtschaftsgüter","['O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'B', 'O', 'B', 'I']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
