Sentence,Tagged_Sentence,BIO_tags,Animated_NP,Animated_Prob_NP,Animated_Token,Animated_Prob_Token
"Erst mal ist es jedoch wichtig , dass wir den Zugang zur Grundsicherung weiterhin offenhalten und vereinfachen , und zwar für alle Bezieher von Grundsicherung .","Erst mal ist [START] es [END] jedoch wichtig , dass [START] wir [END] [START] den Zugang [END] zur [START] Grundsicherung [END] weiterhin offenhalten und vereinfachen , und zwar für [START] alle Bezieher [END] von [START] Grundsicherung [END] .","['O', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O']","[0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
"Da können wir Menschen , die in der Grundsicherung sind – ob sie früher Selbstständige waren , ob sie zuvor schon in der Grundsicherung waren oder ob sie Beschäftigte sind – , nicht unterschiedlich behandeln .","Da können [START] wir [END] [START] Menschen [END] , [START] die [END] in [START] der Grundsicherung [END] sind – ob [START] sie [END] [START] früher Selbstständige [END] waren , ob [START] sie [END] zuvor schon in [START] der Grundsicherung [END] waren oder ob [START] sie [END] [START] Beschäftigte [END] sind – , nicht unterschiedlich behandeln .","['O', 'O', 'B', 'B', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
"Deshalb kann ich eines nicht zusagen , auch wenn sich das viele wünschen : Wir haben bei der Grundsicherung das Prinzip der Bedarfsgemeinschaft und damit die Einstandspflicht hinsichtlich des Partnereinkommens .","Deshalb kann [START] ich [END] [START] eines [END] nicht zusagen , auch wenn [START] sich [END] [START] das [END] [START] viele [END] wünschen : [START] Wir [END] haben bei [START] der Grundsicherung [END] [START] das Prinzip [END] [START] der Bedarfsgemeinschaft [END] und [START] damit die Einstandspflicht [END] hinsichtlich [START] des Partnereinkommens [END] .","['O', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'B', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'B', 'I', 'B', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
"Da kann es aber nicht sein , dass für Beschäftigte das Partnereinkommen angerechnet wird , für Selbstständige aber nicht .","Da kann [START] es [END] aber nicht sein , dass für [START] Beschäftigte [END] [START] das Partnereinkommen [END] angerechnet wird , für [START] Selbstständige [END] aber nicht .","['O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'O']","[0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
Das müssen wir gleichbehandeln .,[START] Das [END] müssen [START] wir [END] gleichbehandeln .,"['B', 'O', 'B', 'O', 'O']","[0, 0]",,"[0, 0, 0, 0, 0]",
"Alles andere ist Gegenstand von Debatten über die Zukunft des Sozialstaates , die Sie gerne mit mir führen können .","[START] Alles andere [END] ist [START] Gegenstand [END] von [START] Debatten [END] über [START] die Zukunft [END] [START] des Sozialstaates [END] , [START] die [END] [START] Sie [END] gerne mit [START] mir [END] führen können .","['B', 'I', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'B', 'I', 'O', 'B', 'B', 'O', 'O', 'B', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
"Akut geht es darum , dass wir den vereinfachten Zugang zur Grundsicherung weiter verlängern werden .","[START] Akut [END] geht es darum , dass [START] wir [END] [START] den vereinfachten Zugang [END] zur [START] Grundsicherung [END] weiter verlängern werden .","['B', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'O']","[0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
Danke sehr .,Danke sehr .,"['O', 'O', 'O']",[],,"[0, 0, 0]",
"– Wilfried Oellers , CDU/CSU , möchte dazu noch eine Frage stellen .","– [START] Wilfried Oellers [END] , CDU/CSU , möchte dazu noch [START] eine Frage [END] stellen .","['O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O']","[0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
Sehr geehrter Herr Minister !,[START] Sehr geehrter Herr Minister [END] !,"['B', 'I', 'I', 'I', 'O']",[0],,"[0, 0, 0, 0, 0]",
Seit Mitte September 2015 werden wieder Grenzkontrollen durchgeführt .,Seit [START] Mitte September [END] 2015 werden wieder [START] Grenzkontrollen [END] durchgeführt .,"['O', 'B', 'I', 'O', 'O', 'O', 'B', 'O', 'O']","[0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",
Sie haben das in Ihrer Pressekonferenz am 13 September 2017 erklärt .,[START] Sie [END] haben das in [START] Ihrer Pressekonferenz [END] am [START] 13 September [END] 2017 erklärt .,"['B', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
Damit ist § 18 Absatz 2 Satz 1 des Asylgesetzes wieder anwendbar .,Damit ist [START] § 18 Absatz 2 Satz [END] 1 [START] des Asylgesetzes [END] wieder anwendbar .,"['O', 'O', 'B', 'I', 'I', 'I', 'I', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
"Darin heißt es : Dem Ausländer , der um Asyl nachsucht , „ ist die Einreise zu verweigern , wenn er aus einem sicheren Drittstaat … einreist “ .","Darin heißt es : [START] Dem Ausländer [END] , [START] der [END] um [START] Asyl [END] nachsucht , „ ist [START] die Einreise [END] zu verweigern , wenn [START] er [END] aus [START] einem sicheren Drittstaat [END] … einreist “ .","['O', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
Deswegen lautet meine Frage : Auf welcher Rechtsgrundlage reisen die Menschen aus sicheren Drittstaaten seit der Einführung der Grenzkontrollen weiter bei uns ein ?,Deswegen lautet [START] meine Frage [END] : Auf [START] welcher Rechtsgrundlage [END] reisen [START] die Menschen [END] aus [START] sicheren Drittstaaten [END] seit [START] der Einführung [END] [START] der Grenzkontrollen [END] weiter bei [START] uns [END] ein ?,"['O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'B', 'I', 'O', 'O', 'B', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
Welche Rechtsgrundlage nehmen sie in Anspruch ?,[START] Welche Rechtsgrundlage [END] nehmen [START] sie [END] in [START] Anspruch [END] ?,"['B', 'I', 'O', 'B', 'O', 'B', 'O']","[0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0]",
Herr Präsident !,[START] Herr Präsident [END] !,"['B', 'I', 'O']",[0],,"[0, 0, 0]",
Liebe Kolleginnen und Kollegen !,[START] Liebe [END] Kolleginnen und [START] Kollegen [END] !,"['B', 'O', 'O', 'B', 'O']","[0, 0]",,"[0, 0, 0, 0, 0]",
"Es war 2016 wirklich ein großer Erfolg , als das erste Datenaustauschverbesserungsgesetz den Bundestag passiert hat .","[START] Es [END] war 2016 wirklich [START] ein großer Erfolg [END] , als [START] das erste Datenaustauschverbesserungsgesetz [END] [START] den Bundestag [END] passiert hat .","['B', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'I', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
Man muss sich vorstellen : Das war in der Hochphase der Migrationskrise .,[START] Man [END] muss [START] sich [END] vorstellen : [START] Das [END] war in [START] der Hochphase [END] [START] der Migrationskrise [END] .,"['B', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'B', 'I', 'O']","[0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
"In dieser Situation mehr Ordnung und mehr Steuerung in das Asylverfahren zu bringen , war eine große Leistung und eine klare Verbesserung , weil es gelungen ist , frühzeitig zu registrieren und die erfassten Daten allen relevanten Behörden zur Verfügung zu stellen .","In [START] dieser Situation [END] [START] mehr Ordnung [END] und [START] mehr Steuerung [END] in [START] das Asylverfahren [END] zu bringen , war [START] eine große Leistung [END] und [START] eine klare Verbesserung [END] , weil [START] es [END] gelungen ist , frühzeitig zu registrieren und [START] die erfassten Daten [END] [START] allen relevanten Behörden [END] zur [START] Verfügung [END] zu stellen .","['O', 'B', 'I', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'I', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
"Vor diesem Hintergrund muss man sagen : Damit war eine neue , sehr komplexe und anspruchsvolle IT-Infrastruktur verbunden , mit der es gelungen ist , sehr heterogene Daten und Systeme über die föderalen Grenzen hinweg miteinander zu vernetzen .","Vor [START] diesem Hintergrund [END] muss [START] man [END] sagen : Damit war [START] eine neue , sehr komplexe und anspruchsvolle IT-Infrastruktur [END] verbunden , mit [START] der [END] [START] es [END] gelungen ist , [START] sehr heterogene Daten [END] und [START] Systeme [END] über [START] die föderalen Grenzen [END] hinweg miteinander zu vernetzen .","['O', 'B', 'I', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'I', 'I', 'I', 'I', 'I', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
"Das war ein großer Erfolg , den man anerkennen muss .","[START] Das [END] war [START] ein großer Erfolg [END] , [START] den [END] [START] man [END] anerkennen muss .","['B', 'O', 'B', 'I', 'I', 'O', 'B', 'B', 'O', 'O', 'O']","[0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
"Es stimmt , dass wir ein gutes Stück weit auf dem Weg vorangekommen sind .","[START] Es [END] stimmt , dass [START] wir [END] [START] ein gutes Stück [END] weit auf [START] dem Weg [END] vorangekommen sind .","['B', 'O', 'O', 'O', 'B', 'B', 'I', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
"Das erste Datenaustauschverbesserungsgesetz ist eine gute Grundlage für all das , was wir jetzt regeln werden .","[START] Das erste Datenaustauschverbesserungsgesetz [END] ist [START] eine gute Grundlage [END] für [START] all das [END] , [START] was [END] [START] wir [END] jetzt regeln werden .","['B', 'I', 'I', 'O', 'B', 'I', 'I', 'O', 'B', 'I', 'O', 'B', 'B', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
"Wenn wir uns jetzt mit dem Zweiten Datenaustauschverbesserungsgesetz beschäftigen , dann können wir das vor dem Hintergrund der Erfahrungen der letzten drei Jahre machen .","Wenn [START] wir [END] [START] uns [END] jetzt mit [START] dem Zweiten Datenaustauschverbesserungsgesetz [END] beschäftigen , dann können [START] wir [END] [START] das [END] vor [START] dem Hintergrund [END] [START] der Erfahrungen [END] [START] der letzten drei Jahre [END] machen .","['O', 'B', 'B', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'B', 'I', 'B', 'I', 'B', 'I', 'I', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
"Aber es ist tatsächlich so , dass wir von unterschiedlichen Vorstellungen ausgehen .","Aber [START] es [END] ist tatsächlich so , dass [START] wir [END] von [START] unterschiedlichen Vorstellungen [END] ausgehen .","['O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'I', 'O', 'O']","[0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
"Wir wollen , dass die Behörden digital kommunizieren , und wir wollen das unter dem Gesichtspunkt von weniger Bürokratie , besserer Datenqualität und vor allen Dingen mehr Sicherheit erledigen .","[START] Wir [END] wollen , dass [START] die Behörden [END] digital kommunizieren , und [START] wir [END] wollen [START] das [END] unter [START] dem Gesichtspunkt [END] von [START] weniger Bürokratie [END] , [START] besserer Datenqualität [END] und vor [START] allen Dingen [END] [START] mehr Sicherheit [END] erledigen .","['B', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'B', 'O', 'B', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'B', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
"Deswegen gibt es drei große Bereiche , die beim vorliegenden Gesetzentwurf entscheidend sind : Erstens .","Deswegen gibt es [START] drei große Bereiche [END] , [START] die [END] beim [START] vorliegenden Gesetzentwurf [END] entscheidend sind : Erstens .","['O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
"Das Ausländerzentralregister und die damit vergebene Nummer muss so ausgebaut und gestärkt werden , dass möglichst viele Behörden , die betroffen sind , Zugriff haben .","[START] Das Ausländerzentralregister [END] und [START] die damit vergebene Nummer [END] muss so ausgebaut und gestärkt werden , dass [START] möglichst viele Behörden [END] , [START] die [END] betroffen sind , [START] Zugriff [END] haben .","['B', 'I', 'O', 'B', 'I', 'I', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'B', 'O', 'O', 'O', 'B', 'O', 'O']","[0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
"Das gilt beispielsweise für die Polizeien von Bund und Ländern , das gilt für die Jugendämter , und das gilt auch für die Auslandsvertretungen .","[START] Das [END] gilt beispielsweise für [START] die Polizeien [END] von [START] Bund [END] und [START] Ländern [END] , [START] das [END] gilt für [START] die Jugendämter [END] , und [START] das [END] gilt auch für [START] die Auslandsvertretungen [END] .","['B', 'O', 'O', 'O', 'B', 'I', 'O', 'B', 'O', 'B', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'I', 'O']","[0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
"Es geht da­rum , dass man klare Zuordnungen vornehmen kann .","Es geht [START] da­rum [END] , dass [START] man [END] [START] klare Zuordnungen [END] vornehmen kann .","['O', 'O', 'B', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
Zweitens .,Zweitens .,"['O', 'O']",[],,"[0, 0]",
"Es geht darum , dass wir klare Identitätsfeststellungen ermöglichen , dass wir es beenden , dass es Mehrfachidentitäten gibt , die nicht nur im Bereich der Sicherheit missbraucht werden , sondern beispielsweise auch , wenn es darum geht , dass Verwaltungen Leistungen erbringen , die nicht zulässig sind , weil sich jemand zweite , dritte oder noch mehr Leistungen erschleicht .","Es geht darum , dass [START] wir [END] [START] klare Identitätsfeststellungen [END] ermöglichen , dass [START] wir [END] [START] es [END] beenden , dass es [START] Mehrfachidentitäten [END] gibt , [START] die [END] nicht nur im [START] Bereich [END] [START] der Sicherheit [END] missbraucht werden , sondern beispielsweise auch , wenn es darum geht , dass [START] Verwaltungen [END] [START] Leistungen [END] erbringen , [START] die [END] nicht zulässig sind , weil [START] sich [END] [START] jemand [END] zweite , dritte oder noch mehr Leistungen erschleicht .","['O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
Das werden wir mit diesem Gesetz beenden können .,[START] Das [END] werden [START] wir [END] mit [START] diesem Gesetz [END] beenden können .,"['B', 'O', 'B', 'O', 'B', 'I', 'O', 'O', 'O']","[0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",
"Das wird auch bedeuten , dass eine Person , egal ob er Asylbewerber , ob er anerkannter Flüchtling oder ob er ausreisepflichtig ist , von den Behörden zweifelsfrei identifizierbar ist und deshalb klar ist , mit wem man es zu tun hat .","[START] Das [END] wird auch bedeuten , dass [START] eine Person [END] , egal ob [START] er [END] [START] Asylbewerber [END] , ob [START] er [END] [START] anerkannter Flüchtling [END] oder ob [START] er [END] ausreisepflichtig ist , von [START] den Behörden [END] zweifelsfrei identifizierbar ist und deshalb klar ist , mit [START] wem [END] [START] man [END] [START] es [END] zu tun hat .","['B', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'B', 'B', 'I', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'B', 'B', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
Drittens .,Drittens .,"['O', 'O']",[],,"[0, 0]",
Es geht um mehr Sicherheit .,Es geht um [START] mehr Sicherheit [END] .,"['O', 'O', 'O', 'B', 'I', 'O']",[0],,"[0, 0, 0, 0, 0, 0]",
"Ich glaube schon , dass wir den Menschen die Frage beantworten müssen , was wir eigentlich tun , damit unter dem Deckmantel der Asylsuche nicht auch Verbrecher und Terroristen nach Deutschland kommen .","[START] Ich [END] glaube schon , dass [START] wir [END] [START] den Menschen [END] [START] die Frage [END] beantworten müssen , [START] was [END] [START] wir [END] eigentlich tun , damit unter [START] dem Deckmantel [END] [START] der Asylsuche [END] [START] nicht auch Verbrecher [END] und [START] Terroristen [END] nach [START] Deutschland [END] kommen .","['B', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'B', 'I', 'O', 'O', 'O', 'B', 'B', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'B', 'I', 'B', 'I', 'I', 'O', 'B', 'O', 'B', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
Was tun wir dagegen ?,[START] Was [END] tun [START] wir [END] dagegen ?,"['B', 'O', 'B', 'O', 'O']","[0, 0]",,"[0, 0, 0, 0, 0]",
Durch das erste Datenaustauschverbesserungsgesetz wurden wichtige Grundlagen gelegt .,Durch [START] das erste Datenaustauschverbesserungsgesetz [END] wurden [START] wichtige Grundlagen [END] gelegt .,"['O', 'B', 'I', 'I', 'O', 'B', 'I', 'O', 'O']","[0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0]",
"Durch einen Abgleich von Datenbanken der Sicherheitsbehörden und der Nachrichtendienste kann man , wenn jemand unerlaubt nach Deutschland kommt , umfassend feststellen , ob irgendwo erkennungsdienstliche Erkenntnisse vorliegen .","Durch [START] einen Abgleich [END] von [START] Datenbanken [END] [START] der Sicherheitsbehörden [END] und [START] der Nachrichtendienste [END] kann [START] man [END] , wenn [START] jemand [END] unerlaubt nach [START] Deutschland [END] kommt , umfassend feststellen , ob irgendwo [START] erkennungsdienstliche Erkenntnisse [END] vorliegen .","['O', 'B', 'I', 'O', 'B', 'B', 'I', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
"Genau auf dieser Basis sorgen wir jetzt für Verbesserungen : dass ein Abgleich frühzeitiger möglich ist , dass es eine breitere Datengrundlage gibt und dass es mehr Anlässe gibt , die zugrunde gelegt werden .","Genau auf [START] dieser Basis [END] sorgen [START] wir [END] jetzt für [START] Verbesserungen [END] : dass [START] ein Abgleich [END] frühzeitiger möglich ist , dass es [START] eine breitere Datengrundlage [END] gibt und dass es [START] mehr Anlässe [END] gibt , [START] die [END] zugrunde gelegt werden .","['O', 'O', 'B', 'I', 'O', 'B', 'O', 'O', 'B', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O', 'B', 'I', 'I', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'O', 'O', 'O', 'O']","[0, 0, 0, 0, 0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
"Es geht darum , dass die Bundespolizei auch außerhalb des 30‑Kilometer-Grenzraumes tätig werden kann .","Es geht darum , dass [START] die Bundespolizei [END] auch außerhalb [START] des 30‑Kilometer-Grenzraumes [END] tätig werden kann .","['O', 'O', 'O', 'O', 'O', 'B', 'I', 'O', 'O', 'B', 'I', 'O', 'O', 'O', 'O']","[0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
"Es geht darum , dass wir zusätzliche Möglichkeiten für weitere Behörden schaffen , tätig zu werden .","Es geht darum , dass [START] wir [END] [START] zusätzliche Möglichkeiten [END] für [START] weitere Behörden [END] schaffen , tätig zu werden .","['O', 'O', 'O', 'O', 'O', 'B', 'B', 'I', 'O', 'B', 'I', 'O', 'O', 'O', 'O', 'O', 'O']","[0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",
Deshalb ist es das ein guter Gesetzentwurf .,Deshalb ist [START] es [END] [START] das [END] [START] ein guter Gesetzentwurf [END] .,"['O', 'O', 'B', 'B', 'B', 'I', 'I', 'O']","[0, 0, 0]",,"[0, 0, 0, 0, 0, 0, 0, 0]",
